002010001|3|true|Maíz
003004004|3|true|Mediano
011001002|3|false|Membrillo
004008003|3|false|Merlot Rose
004009006|3|false|Merlot Rose
002008002|3|true|Mermelada
002001006|3|true|Mezcla
002005007|3|false|Miel
002008003|3|false|Miel / Otros
011003003|3|false|Mortadela / Salchichón
016004002|3|false|Moscas / Mosquitos
002006005|3|true|Mostaza
002005008|3|false|Multicereal
006001027|3|false|Nalga Novillo
006001028|3|false|Nalga Ternera
005004003|3|true|Naranja
012001009|3|false|Naranja
013003003|3|true|Obleas
003001002|3|false|Oleo Calcáreo
002001007|3|false|Oliva
005004004|3|false|Otras
004007005|3|false|Otras cepas
004008004|3|false|Otras cepas
004009007|3|false|Otras cepas
018009999|3|false|Otros
002007003|3|false|Otros Pescados (no Atún)
011003004|3|true|Paleta
006001031|3|false|Paleta Novillo
006001032|3|false|Paleta Ternera
002021004|3|false|Palitos
002015008|3|true|Pan Rallado
002015006|3|true|Pan de Molde
002015007|3|true|Pan francés
002015|2|undefined|Panificados
012002012|3|false|Papa Blanca
012002013|3|false|Papa Negra
001006001|3|false|Papas
001006|2|undefined|Papas
002021005|3|false|Papas fritas
016008002|3|true|Papel Higiénico
016008|2|undefined|Papeles
018006|2|undefined|Para Afeitarse
016003003|3|false|Para telas
017001|2|undefined|Pastas
002016|2|undefined|Pastas
017|1|undefined|Pastas y Tapas
010004001|3|false|Pata / Muslo
011003005|3|true|Pate
003004|2|undefined|Pañales
018003003|3|false|Pañales para adultos
016008001|3|false|Pañuelos
013003004|3|false|Pepas
003004005|3|true|Pequeño
018|1|undefined|Perfumería y Cuidado Personal
018010001|3|false|Perfumes / Fragancias
018010|2|undefined|Perfumes y Fragancias
010003|2|undefined|Pescado
010003999|3|false|Pescados
011003006|3|true|Picadillo de Carne
016007004|3|true|Pisos
001007001|3|false|Pizzas
001007|2|undefined|Pizzas
002021006|3|false|Pochoclos
016004003|3|false|Polillas / Pulgas / Garrapatas
010004|2|undefined|Pollo
010004002|3|false|Pollo Entero
005004005|3|true|Pomelo
002017003|3|false|Postres
015006003|3|true|Postres
002017|2|undefined|Postres
015006|2|undefined|Postres / Flanes
002010002|3|false|Premezcla
018003004|3|false|Preservativos
018007|2|undefined|Protección Femenina
018007001|3|true|Protectores Diarios
018003005|3|false|Protectores Mamarios
018003006|3|false|Protectores Solares
002018001|3|false|Puré Instantáneo
002018|2|undefined|Puré Instantáneo
015007|2|undefined|Quesos Enteros
015008|2|undefined|Quesos Light
015007004|3|true|Quesos Untables
015008004|3|true|Quesos Untables
015007005|3|true|Rallados
015008005|3|true|Rallados
001008|2|undefined|Rebozados
001008002|3|false|Rebozados de Pescado
001008001|3|false|Rebozados de Pollo
003004006|3|true|Recién Nacido
013004004|3|true|Regulares
017001003|3|false|Rellenas
002016004|3|false|Rellenas / Otras
013003005|3|false|Rellenas / Otras
016004004|3|true|Repelentes
015002002|3|false|Repostero
002019002|3|false|Repostería
002019|2|undefined|Repostería
015009001|3|false|Ricota
015009|2|undefined|Ricota
006001037|3|false|Roast Beef Novillo
016008003|3|true|Rollo de Cocina
016009|2|undefined|Ropa
018008002|3|false|Rostro
015003007|3|false|Saborizada
002006006|3|false|Saborizadores
002022002|3|false|Saborizadores
002006007|3|true|Sal
011003007|3|false|Salame / Salamines
011002002|3|true|Salchichas
002006008|3|false|Salsa golf / Kétchup
002006009|3|false|Salsas
015010001|3|false|Salud Activa
015010|2|undefined|Salud Activa
004009008|3|false|Sangiovesse
004007006|3|false|Sauvignon Blanc
013003006|3|true|Secas
